timestamp,node_id,value
2026-01-01 00:00:00,reservoir_alpha,45.48511347735651
2026-01-01 00:01:00,reservoir_alpha,44.768872560258636
2026-01-01 00:02:00,reservoir_alpha,45.34300845906175
2026-01-01 00:03:00,reservoir_alpha,45.05545759621811
2026-01-01 00:04:00,reservoir_alpha,45.07565845627028
2026-01-01 00:05:00,reservoir_alpha,44.40890742559458
2026-01-01 00:06:00,reservoir_alpha,44.339125994038284
2026-01-01 00:07:00,reservoir_alpha,44.933830217919805
2026-01-01 00:08:00,reservoir_alpha,45.07407181902499
2026-01-01 00:09:00,reservoir_alpha,44.662440651678686
2026-01-01 00:10:00,reservoir_alpha,44.6733919768571
2026-01-01 00:11:00,reservoir_alpha,45.16844178894784
2026-01-01 00:12:00,reservoir_alpha,45.16885634413714
2026-01-01 00:13:00,reservoir_alpha,44.95867768188362
2026-01-01 00:14:00,reservoir_alpha,45.234060516355825
2026-01-01 00:15:00,reservoir_alpha,44.64773931128396
2026-01-01 00:16:00,reservoir_alpha,44.893219524873906
2026-01-01 00:17:00,reservoir_alpha,45.494363281735104
2026-01-01 00:18:00,reservoir_alpha,45.020496638981946
2026-01-01 00:19:00,reservoir_alpha,45.0378937543761
2026-01-01 00:20:00,reservoir_alpha,45.69178397579032
2026-01-01 00:21:00,reservoir_alpha,44.58019735024537
2026-01-01 00:22:00,reservoir_alpha,45.23892910999263
2026-01-01 00:23:00,reservoir_alpha,45.49919588394243
2026-01-01 00:24:00,reservoir_alpha,44.90254262205043
2026-01-01 00:25:00,reservoir_alpha,45.25788923605646
2026-01-01 00:26:00,reservoir_alpha,44.70539415083673
2026-01-01 00:27:00,reservoir_alpha,44.793980281329794
2026-01-01 00:28:00,reservoir_alpha,45.11548992481429
2026-01-01 00:29:00,reservoir_alpha,45.239570001933174
2026-01-01 00:30:00,reservoir_alpha,45.336280953721875
2026-01-01 00:31:00,reservoir_alpha,45.47088857608185
2026-01-01 00:32:00,reservoir_alpha,44.979766032433446
2026-01-01 00:33:00,reservoir_alpha,45.35808352655177
2026-01-01 00:34:00,reservoir_alpha,44.897308546965256
2026-01-01 00:35:00,reservoir_alpha,45.27062739347648
2026-01-01 00:36:00,reservoir_alpha,45.062246639355656
2026-01-01 00:37:00,reservoir_alpha,45.13370337212458
2026-01-01 00:38:00,reservoir_alpha,45.12705236220661
2026-01-01 00:39:00,reservoir_alpha,44.518588497060655
2026-01-01 00:40:00,reservoir_alpha,44.66276344234177
2026-01-01 00:41:00,reservoir_alpha,45.030762431945256
2026-01-01 00:42:00,reservoir_alpha,44.49381627610765
2026-01-01 00:43:00,reservoir_alpha,45.24936333095992
2026-01-01 00:44:00,reservoir_alpha,45.26146678988644
2026-01-01 00:45:00,reservoir_alpha,45.098151165863335
2026-01-01 00:46:00,reservoir_alpha,44.663659796172624
2026-01-01 00:47:00,reservoir_alpha,45.41404168166056
2026-01-01 00:48:00,reservoir_alpha,45.61116319191551
2026-01-01 00:49:00,reservoir_alpha,45.04412304823379
2026-01-01 00:50:00,reservoir_alpha,45.15316061353537
2026-01-01 00:51:00,reservoir_alpha,45.06052159643881
2026-01-01 00:52:00,reservoir_alpha,45.15911075669964
2026-01-01 00:53:00,reservoir_alpha,44.964132373012085
2026-01-01 00:54:00,reservoir_alpha,44.98963072804686
2026-01-01 00:55:00,reservoir_alpha,45.27171528014921
2026-01-01 00:56:00,reservoir_alpha,45.70368724856893
2026-01-01 00:57:00,reservoir_alpha,44.57997862967948
2026-01-01 00:58:00,reservoir_alpha,44.96885625467911
2026-01-01 00:59:00,reservoir_alpha,44.64586185443038
2026-01-01 01:00:00,reservoir_alpha,45.477607469572824
2026-01-01 01:01:00,reservoir_alpha,44.82367860920403
2026-01-01 01:02:00,reservoir_alpha,44.567039761864265
2026-01-01 01:03:00,reservoir_alpha,45.19145609965457
2026-01-01 01:04:00,reservoir_alpha,45.52329333442293
2026-01-01 01:05:00,reservoir_alpha,45.19907936056823
2026-01-01 01:06:00,reservoir_alpha,45.061439363184576
2026-01-01 01:07:00,reservoir_alpha,45.122742276832795
2026-01-01 01:08:00,reservoir_alpha,45.42445219884767
2026-01-01 01:09:00,reservoir_alpha,44.737740218995754
2026-01-01 01:10:00,reservoir_alpha,44.96644586877411
2026-01-01 01:11:00,reservoir_alpha,44.86419295544714
2026-01-01 01:12:00,reservoir_alpha,44.649640407812484
2026-01-01 01:13:00,reservoir_alpha,44.90148742217496
2026-01-01 01:14:00,reservoir_alpha,45.33231632879473
2026-01-01 01:15:00,reservoir_alpha,45.16998064451782
2026-01-01 01:16:00,reservoir_alpha,45.19329315003246
2026-01-01 01:17:00,reservoir_alpha,45.043942683496
2026-01-01 01:18:00,reservoir_alpha,45.156997134818575
2026-01-01 01:19:00,reservoir_alpha,44.75982289729557
2026-01-01 01:20:00,reservoir_alpha,44.90714703422183
2026-01-01 01:21:00,reservoir_alpha,45.057601271090604
2026-01-01 01:22:00,reservoir_alpha,45.08325475766457
2026-01-01 01:23:00,reservoir_alpha,45.09605635647656
2026-01-01 01:24:00,reservoir_alpha,44.95849941539509
2026-01-01 01:25:00,reservoir_alpha,44.886772979660904
2026-01-01 01:26:00,reservoir_alpha,45.94733138491329
2026-01-01 01:27:00,reservoir_alpha,45.27203618187972
2026-01-01 01:28:00,reservoir_alpha,45.12394424278579
2026-01-01 01:29:00,reservoir_alpha,44.93003745053808
2026-01-01 01:30:00,reservoir_alpha,44.864634351916834
2026-01-01 01:31:00,reservoir_alpha,44.960759821881915
2026-01-01 01:32:00,reservoir_alpha,45.08784865307601
2026-01-01 01:33:00,reservoir_alpha,44.435869336781074
2026-01-01 01:34:00,reservoir_alpha,44.5291831213876
2026-01-01 01:35:00,reservoir_alpha,44.80893528331831
2026-01-01 01:36:00,reservoir_alpha,45.06214183103357
2026-01-01 01:37:00,reservoir_alpha,44.928218055854444
2026-01-01 01:38:00,reservoir_alpha,45.44343636782985
2026-01-01 01:39:00,reservoir_alpha,44.55528096390127
2026-01-01 01:40:00,reservoir_alpha,44.77459635911899
2026-01-01 01:41:00,reservoir_alpha,45.45602752229733
2026-01-01 01:42:00,reservoir_alpha,45.03933579740254
2026-01-01 01:43:00,reservoir_alpha,45.26545277484035
2026-01-01 01:44:00,reservoir_alpha,45.615374082980836
2026-01-01 01:45:00,reservoir_alpha,44.79185867462945
2026-01-01 01:46:00,reservoir_alpha,44.97020569866239
2026-01-01 01:47:00,reservoir_alpha,44.91827192972074
2026-01-01 01:48:00,reservoir_alpha,44.41362209865502
2026-01-01 01:49:00,reservoir_alpha,44.90688095887321
2026-01-01 01:50:00,reservoir_alpha,45.2643186562142
2026-01-01 01:51:00,reservoir_alpha,45.162176862543674
2026-01-01 01:52:00,reservoir_alpha,45.1857249508164
2026-01-01 01:53:00,reservoir_alpha,44.88734730580815
2026-01-01 01:54:00,reservoir_alpha,44.80317082919831
2026-01-01 01:55:00,reservoir_alpha,45.38077670156959
2026-01-01 01:56:00,reservoir_alpha,44.8508048560927
2026-01-01 01:57:00,reservoir_alpha,45.08822461163796
2026-01-01 01:58:00,reservoir_alpha,45.04900040420326
2026-01-01 01:59:00,reservoir_alpha,45.43851510487713
2026-01-01 02:00:00,reservoir_alpha,45.29142370730171
2026-01-01 02:01:00,reservoir_alpha,44.611422413799865
2026-01-01 02:02:00,reservoir_alpha,44.643734049967485
2026-01-01 02:03:00,reservoir_alpha,45.17367294542074
2026-01-01 02:04:00,reservoir_alpha,44.98069870578625
2026-01-01 02:05:00,reservoir_alpha,44.86344846481387
2026-01-01 02:06:00,reservoir_alpha,45.30468836519834
2026-01-01 02:07:00,reservoir_alpha,45.05623781462668
2026-01-01 02:08:00,reservoir_alpha,45.01573721606683
2026-01-01 02:09:00,reservoir_alpha,45.23394859222652
2026-01-01 02:10:00,reservoir_alpha,44.88746730151693
2026-01-01 02:11:00,reservoir_alpha,45.470555695641764
2026-01-01 02:12:00,reservoir_alpha,44.763585713030096
2026-01-01 02:13:00,reservoir_alpha,45.19707871990263
2026-01-01 02:14:00,reservoir_alpha,45.43014985159795
2026-01-01 02:15:00,reservoir_alpha,44.58681135321837
2026-01-01 02:16:00,reservoir_alpha,44.89699944724426
2026-01-01 02:17:00,reservoir_alpha,45.342662217865666
2026-01-01 02:18:00,reservoir_alpha,45.34717336431931
2026-01-01 02:19:00,reservoir_alpha,44.94855131988353
2026-01-01 02:20:00,reservoir_alpha,44.77959867189694
2026-01-01 02:21:00,reservoir_alpha,45.28678074669923
2026-01-01 02:22:00,reservoir_alpha,45.35506473077448
2026-01-01 02:23:00,reservoir_alpha,44.65060099544628
2026-01-01 02:24:00,reservoir_alpha,44.638825905310085
2026-01-01 02:25:00,reservoir_alpha,45.06757700459508
2026-01-01 02:26:00,reservoir_alpha,45.188808190028666
2026-01-01 02:27:00,reservoir_alpha,44.910279274430984
2026-01-01 02:28:00,reservoir_alpha,45.20378814599471
2026-01-01 02:29:00,reservoir_alpha,44.78695901794879
2026-01-01 02:30:00,reservoir_alpha,44.36559192027788
2026-01-01 02:31:00,reservoir_alpha,44.87282967830022
2026-01-01 02:32:00,reservoir_alpha,45.01896964395393
2026-01-01 02:33:00,reservoir_alpha,44.91724801203106
2026-01-01 02:34:00,reservoir_alpha,44.65241902090215
2026-01-01 02:35:00,reservoir_alpha,44.45530530723636
2026-01-01 02:36:00,reservoir_alpha,44.845773358689634
2026-01-01 02:37:00,reservoir_alpha,45.269296731494926
2026-01-01 02:38:00,reservoir_alpha,45.376859231824106
2026-01-01 02:39:00,reservoir_alpha,45.35631401524154
2026-01-01 02:40:00,reservoir_alpha,44.755227139455435
2026-01-01 02:41:00,reservoir_alpha,44.65388810291089
2026-01-01 02:42:00,reservoir_alpha,45.14899038449397
2026-01-01 02:43:00,reservoir_alpha,45.19053000347938
2026-01-01 02:44:00,reservoir_alpha,45.12005088156015
2026-01-01 02:45:00,reservoir_alpha,44.39578101772867
2026-01-01 02:46:00,reservoir_alpha,44.73993462453496
2026-01-01 02:47:00,reservoir_alpha,44.99109336291421
2026-01-01 02:48:00,reservoir_alpha,45.14616545838913
2026-01-01 02:49:00,reservoir_alpha,45.23019220878074
2026-01-01 02:50:00,reservoir_alpha,45.04327605668461
2026-01-01 02:51:00,reservoir_alpha,45.09923514196147
2026-01-01 02:52:00,reservoir_alpha,45.025459637508334
2026-01-01 02:53:00,reservoir_alpha,45.20568581226554
2026-01-01 02:54:00,reservoir_alpha,45.09385969544727
2026-01-01 02:55:00,reservoir_alpha,45.01972129801418
2026-01-01 02:56:00,reservoir_alpha,44.91948936025879
2026-01-01 02:57:00,reservoir_alpha,45.02438742751274
2026-01-01 02:58:00,reservoir_alpha,45.14537741365178
2026-01-01 02:59:00,reservoir_alpha,45.080242616669416
2026-01-01 03:00:00,reservoir_alpha,45.11424792550358
2026-01-01 03:01:00,reservoir_alpha,45.402816558405355
2026-01-01 03:02:00,reservoir_alpha,45.079549176823974
2026-01-01 03:03:00,reservoir_alpha,44.80530044385805
2026-01-01 03:04:00,reservoir_alpha,45.26508203579825
2026-01-01 03:05:00,reservoir_alpha,44.59014049869933
2026-01-01 03:06:00,reservoir_alpha,44.67557598577822
2026-01-01 03:07:00,reservoir_alpha,45.10075417941602
2026-01-01 03:08:00,reservoir_alpha,45.15491900033597
2026-01-01 03:09:00,reservoir_alpha,44.6264846329488
2026-01-01 03:10:00,reservoir_alpha,44.88515475570397
2026-01-01 03:11:00,reservoir_alpha,44.8181748503341
2026-01-01 03:12:00,reservoir_alpha,44.85399710313552
2026-01-01 03:13:00,reservoir_alpha,45.28307933288188
2026-01-01 03:14:00,reservoir_alpha,45.211951639064175
2026-01-01 03:15:00,reservoir_alpha,44.99426334604389
2026-01-01 03:16:00,reservoir_alpha,44.83621142186552
2026-01-01 03:17:00,reservoir_alpha,44.595105098933956
2026-01-01 03:18:00,reservoir_alpha,45.426055481634585
2026-01-01 03:19:00,reservoir_alpha,45.177634170085476
2026-01-01 03:20:00,reservoir_alpha,44.78799926877806
2026-01-01 03:21:00,reservoir_alpha,45.21587984928747
2026-01-01 03:22:00,reservoir_alpha,44.97893291382761
2026-01-01 03:23:00,reservoir_alpha,44.9138671485413
2026-01-01 03:24:00,reservoir_alpha,45.13056345848688
2026-01-01 03:25:00,reservoir_alpha,44.777550525026186
2026-01-01 03:26:00,reservoir_alpha,44.896873044146965
2026-01-01 03:27:00,reservoir_alpha,45.036438319259865
2026-01-01 03:28:00,reservoir_alpha,44.85016464213444
2026-01-01 03:29:00,reservoir_alpha,45.200725563080255
2026-01-01 03:30:00,reservoir_alpha,45.56071995110348
2026-01-01 03:31:00,reservoir_alpha,44.77371056021786
2026-01-01 03:32:00,reservoir_alpha,44.500462411108785
2026-01-01 03:33:00,reservoir_alpha,44.39947794975712
2026-01-01 03:34:00,reservoir_alpha,44.95485955755151
2026-01-01 03:35:00,reservoir_alpha,44.801050622962144
2026-01-01 03:36:00,reservoir_alpha,45.06235815032012
2026-01-01 03:37:00,reservoir_alpha,45.03977930160783
2026-01-01 03:38:00,reservoir_alpha,44.51903494601577
2026-01-01 03:39:00,reservoir_alpha,44.455534851155576
2026-01-01 03:40:00,reservoir_alpha,45.08877997210383
2026-01-01 03:41:00,reservoir_alpha,45.04062865041599
2026-01-01 03:42:00,reservoir_alpha,44.87225460049004
2026-01-01 03:43:00,reservoir_alpha,44.50285692446031
2026-01-01 03:44:00,reservoir_alpha,45.141417378829495
2026-01-01 03:45:00,reservoir_alpha,45.381569863627185
2026-01-01 03:46:00,reservoir_alpha,45.08339473206568
2026-01-01 03:47:00,reservoir_alpha,44.74575783283048
