timestamp,metric,value,sensor_id,quality_flag
2025-10-10 09:00:00,reservoir_alpha_reading,77.75840223543777,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:01,reservoir_alpha_reading,77.78634749917104,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:02,reservoir_alpha_reading,78.07721326978276,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:03,reservoir_alpha_reading,78.21258380642044,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:04,reservoir_alpha_reading,78.2102060497606,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:05,reservoir_alpha_reading,77.80289045406619,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:06,reservoir_alpha_reading,78.2020289530467,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:07,reservoir_alpha_reading,77.64960718424734,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:08,reservoir_alpha_reading,77.96497867215355,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:09,reservoir_alpha_reading,78.10365528852172,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:10,reservoir_alpha_reading,77.59118344183611,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:11,reservoir_alpha_reading,78.42621027370599,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:12,reservoir_alpha_reading,78.27367236992866,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:13,reservoir_alpha_reading,78.1384285722499,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:14,reservoir_alpha_reading,77.81671658070924,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:15,reservoir_alpha_reading,77.99679594175124,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:16,reservoir_alpha_reading,78.16919514506371,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:17,reservoir_alpha_reading,77.78727324215559,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:18,reservoir_alpha_reading,77.9764051537524,sensor_reservoir_alpha_01,GOOD
2025-10-10 09:00:19,reservoir_alpha_reading,78.19527121440665,sensor_reservoir_alpha_01,GOOD
