timestamp,metric,value,sensor_id,quality_flag
2025-10-10 09:00:00,tower_central_reading,99.669978720347,sensor_tower_central_01,GOOD
2025-10-10 09:00:01,tower_central_reading,99.45182542901917,sensor_tower_central_01,GOOD
2025-10-10 09:00:02,tower_central_reading,99.6214244428725,sensor_tower_central_01,GOOD
2025-10-10 09:00:03,tower_central_reading,99.60557271998861,sensor_tower_central_01,GOOD
2025-10-10 09:00:04,tower_central_reading,99.34729381230973,sensor_tower_central_01,GOOD
2025-10-10 09:00:05,tower_central_reading,99.39338603703582,sensor_tower_central_01,GOOD
2025-10-10 09:00:06,tower_central_reading,99.68003815170536,sensor_tower_central_01,GOOD
2025-10-10 09:00:07,tower_central_reading,100.0,sensor_tower_central_01,GOOD
2025-10-10 09:00:08,tower_central_reading,99.8620455743928,sensor_tower_central_01,GOOD
2025-10-10 09:00:09,tower_central_reading,99.16126518316479,sensor_tower_central_01,GOOD
2025-10-10 09:00:10,tower_central_reading,99.16232547823223,sensor_tower_central_01,GOOD
2025-10-10 09:00:11,tower_central_reading,99.33931059536953,sensor_tower_central_01,GOOD
2025-10-10 09:00:12,tower_central_reading,99.52967640136328,sensor_tower_central_01,GOOD
2025-10-10 09:00:13,tower_central_reading,99.51447687709229,sensor_tower_central_01,GOOD
2025-10-10 09:00:14,tower_central_reading,99.8720840830785,sensor_tower_central_01,GOOD
2025-10-10 09:00:15,tower_central_reading,99.88853399175403,sensor_tower_central_01,GOOD
2025-10-10 09:00:16,tower_central_reading,99.50169967532466,sensor_tower_central_01,GOOD
2025-10-10 09:00:17,tower_central_reading,99.43169102709174,sensor_tower_central_01,GOOD
2025-10-10 09:00:18,tower_central_reading,99.65502392968628,sensor_tower_central_01,GOOD
2025-10-10 09:00:19,tower_central_reading,99.81896039601546,sensor_tower_central_01,GOOD
2025-10-10 09:00:20,tower_central_reading,99.66573104299326,sensor_tower_central_01,GOOD
2025-10-10 09:00:21,tower_central_reading,99.37053625898278,sensor_tower_central_01,GOOD
2025-10-10 09:00:22,tower_central_reading,99.3163238414878,sensor_tower_central_01,GOOD
2025-10-10 09:00:23,tower_central_reading,99.16681888446028,sensor_tower_central_01,GOOD
2025-10-10 09:00:24,tower_central_reading,99.55804605427858,sensor_tower_central_01,GOOD
2025-10-10 09:00:25,tower_central_reading,99.68693602949591,sensor_tower_central_01,GOOD
2025-10-10 09:00:26,tower_central_reading,99.72045355793884,sensor_tower_central_01,GOOD
2025-10-10 09:00:27,tower_central_reading,99.84552811092647,sensor_tower_central_01,GOOD
2025-10-10 09:00:28,tower_central_reading,99.94409288019858,sensor_tower_central_01,GOOD
2025-10-10 09:00:29,tower_central_reading,99.0875103056968,sensor_tower_central_01,GOOD
2025-10-10 09:00:30,tower_central_reading,99.6214287300294,sensor_tower_central_01,GOOD
2025-10-10 09:00:31,tower_central_reading,99.6317778468142,sensor_tower_central_01,GOOD
2025-10-10 09:00:32,tower_central_reading,99.4778160774746,sensor_tower_central_01,GOOD
2025-10-10 09:00:33,tower_central_reading,99.25149662901671,sensor_tower_central_01,GOOD
2025-10-10 09:00:34,tower_central_reading,99.93338895042103,sensor_tower_central_01,GOOD
2025-10-10 09:00:35,tower_central_reading,99.32341984668577,sensor_tower_central_01,GOOD
2025-10-10 09:00:36,tower_central_reading,98.84222934217011,sensor_tower_central_01,GOOD
2025-10-10 09:00:37,tower_central_reading,99.50602168553307,sensor_tower_central_01,GOOD
2025-10-10 09:00:38,tower_central_reading,99.42864089993427,sensor_tower_central_01,GOOD
2025-10-10 09:00:39,tower_central_reading,100.0,sensor_tower_central_01,GOOD
2025-10-10 09:00:40,tower_central_reading,99.64690818625813,sensor_tower_central_01,GOOD
2025-10-10 09:00:41,tower_central_reading,99.40842117595064,sensor_tower_central_01,GOOD
2025-10-10 09:00:42,tower_central_reading,99.44094347288208,sensor_tower_central_01,GOOD
2025-10-10 09:00:43,tower_central_reading,99.43747894764867,sensor_tower_central_01,GOOD
2025-10-10 09:00:44,tower_central_reading,100.0,sensor_tower_central_01,GOOD
2025-10-10 09:00:45,tower_central_reading,99.70264516044135,sensor_tower_central_01,GOOD
2025-10-10 09:00:46,tower_central_reading,99.0778519483178,sensor_tower_central_01,GOOD
2025-10-10 09:00:47,tower_central_reading,99.4266680155697,sensor_tower_central_01,GOOD
2025-10-10 09:00:48,tower_central_reading,99.49291026559985,sensor_tower_central_01,GOOD
2025-10-10 09:00:49,tower_central_reading,99.16772953896071,sensor_tower_central_01,GOOD
2025-10-10 09:00:50,tower_central_reading,98.96511336282587,sensor_tower_central_01,GOOD
2025-10-10 09:00:51,tower_central_reading,99.67866901453606,sensor_tower_central_01,GOOD
2025-10-10 09:00:52,tower_central_reading,99.25861010127863,sensor_tower_central_01,GOOD
2025-10-10 09:00:53,tower_central_reading,99.87463148556799,sensor_tower_central_01,GOOD
2025-10-10 09:00:54,tower_central_reading,99.50245832978236,sensor_tower_central_01,GOOD
2025-10-10 09:00:55,tower_central_reading,99.35771935392148,sensor_tower_central_01,GOOD
2025-10-10 09:00:56,tower_central_reading,98.77497990495633,sensor_tower_central_01,GOOD
2025-10-10 09:00:57,tower_central_reading,99.86669535488838,sensor_tower_central_01,GOOD
