timestamp,metric,value,sensor_id,quality_flag
2025-10-10 09:00:00,substation_B_reading,49.9986436349284,sensor_substation_B_01,GOOD
2025-10-10 09:00:01,substation_B_reading,49.967716810937475,sensor_substation_B_01,GOOD
2025-10-10 09:00:02,substation_B_reading,50.0220496909098,sensor_substation_B_01,GOOD
2025-10-10 09:00:03,substation_B_reading,50.01900664386488,sensor_substation_B_01,GOOD
2025-10-10 09:00:04,substation_B_reading,49.983669287609054,sensor_substation_B_01,GOOD
2025-10-10 09:00:05,substation_B_reading,50.018385303020004,sensor_substation_B_01,GOOD
2025-10-10 09:00:06,substation_B_reading,50.01021043488682,sensor_substation_B_01,GOOD
2025-10-10 09:00:07,substation_B_reading,49.968962056432794,sensor_substation_B_01,GOOD
2025-10-10 09:00:08,substation_B_reading,49.97976875156285,sensor_substation_B_01,GOOD
2025-10-10 09:00:09,substation_B_reading,50.029713621507184,sensor_substation_B_01,GOOD
2025-10-10 09:00:10,substation_B_reading,50.00913159714353,sensor_substation_B_01,GOOD
2025-10-10 09:00:11,substation_B_reading,49.987428221746704,sensor_substation_B_01,GOOD
2025-10-10 09:00:12,substation_B_reading,49.98021349631135,sensor_substation_B_01,GOOD
2025-10-10 09:00:13,substation_B_reading,49.988930141732936,sensor_substation_B_01,GOOD
2025-10-10 09:00:14,substation_B_reading,49.990842586005265,sensor_substation_B_01,GOOD
2025-10-10 09:00:15,substation_B_reading,49.980945080048905,sensor_substation_B_01,GOOD
2025-10-10 09:00:16,substation_B_reading,49.958689628288305,sensor_substation_B_01,GOOD
2025-10-10 09:00:17,substation_B_reading,50.03087363168683,sensor_substation_B_01,GOOD
2025-10-10 09:00:18,substation_B_reading,50.026778702541534,sensor_substation_B_01,GOOD
2025-10-10 09:00:19,substation_B_reading,49.97082102797591,sensor_substation_B_01,GOOD
2025-10-10 09:00:20,substation_B_reading,50.00619974212529,sensor_substation_B_01,GOOD
2025-10-10 09:00:21,substation_B_reading,49.98037554162865,sensor_substation_B_01,GOOD
2025-10-10 09:00:22,substation_B_reading,49.99653184414634,sensor_substation_B_01,GOOD
