timestamp,metric,value,sensor_id,quality_flag
2025-10-10 09:00:00,pump_station_12_reading,781.618990021262,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:01,pump_station_12_reading,776.7146084560252,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:02,pump_station_12_reading,779.3650595925214,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:03,pump_station_12_reading,778.242446455494,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:04,pump_station_12_reading,781.846151412662,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:05,pump_station_12_reading,782.3321127285119,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:06,pump_station_12_reading,783.7213914713333,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:07,pump_station_12_reading,781.5760503263865,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:08,pump_station_12_reading,780.8960477849627,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:09,pump_station_12_reading,787.6517049614317,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:10,pump_station_12_reading,774.1643498157706,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:11,pump_station_12_reading,787.0704010765123,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:12,pump_station_12_reading,779.1548486627768,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:13,pump_station_12_reading,782.623876349065,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:14,pump_station_12_reading,779.0638439499154,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:15,pump_station_12_reading,777.5824877064116,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:16,pump_station_12_reading,782.3571333520305,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:17,pump_station_12_reading,784.6135068957344,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:18,pump_station_12_reading,782.3631932060416,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:19,pump_station_12_reading,778.3288645290964,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:20,pump_station_12_reading,794.9688927018002,sensor_pump_station_12_01,GOOD
2025-10-10 09:00:21,pump_station_12_reading,785.3439503140632,sensor_pump_station_12_01,GOOD
