timestamp,node_id,value
2011-03-11 14:46:00,reactor1_pressure,0.43
2011-03-11 15:00:00,reactor1_pressure,0.48
2011-03-11 15:30:00,reactor1_pressure,0.52
2011-03-11 16:00:00,reactor1_pressure,0.56
2011-03-11 17:00:00,reactor1_pressure,0.60
2011-03-11 18:00:00,reactor1_pressure,0.65
2011-03-11 19:00:00,reactor1_pressure,0.72
2011-03-11 20:00:00,reactor1_pressure,0.78
2011-03-11 21:00:00,reactor1_pressure,0.85
2011-03-12 00:00:00,reactor1_pressure,0.92
2011-03-12 02:00:00,reactor1_pressure,0.98
2011-03-12 05:30:00,reactor1_pressure,1.05
2011-03-12 08:00:00,reactor1_pressure,1.12
2011-03-12 10:00:00,reactor1_pressure,1.08
2011-03-12 14:00:00,reactor1_pressure,0.95
2011-03-12 15:36:00,reactor1_pressure,0.88
2011-03-12 18:00:00,reactor1_pressure,0.75
2011-03-12 21:00:00,reactor1_pressure,0.65
